description,artist,album,format,extra
"[SOLD OUT] ANCIENT MASTERY ""Chapter One: Across The Mountains Of The Drämmarskol"" Vinyl LP",ANCIENT MASTERY,Chapter One: Across The Mountains Of The Drämmarskol,Vinyl,
"[SOLD OUT] SOY FAN DEL DARK ""SFdD"" Vinyl LP 10"" w/ CD [Color, Gatefold lim. 100]",SOY FAN DEL DARK,SFdD,Vinyl,"[Color, Gatefold lim. 100]"
"[SOLD OUT] SWITCHED ON SNES ""Secret of Mana"" vinyl LP",SWITCHED ON SNES,Secret of Mana,Vinyl,
"[SOLD OUT] BLITZ ""Second Empire Justice"" vinyl LP (color w/ big poster)",Blitz,Second Empire Justice,Vinyl,(color w/ big poster)
"[SOLD OUT] LAMP OF MURMUUR ""The Burning Spears Of Crimson Agony"" vinyl LP",Lamp of Murmuur,The Burning Spears Of Crimson Agony,Vinyl,
"OUT OF SEASON ""NEDSM Skull"" die-cut patch",?,?,Other,
"[SOLD OUT] BARAK TOR ""With Axe and Sword"" Tank Top Shirt",Barak Tor,With Axe and Sword,Other,
"[SOLD OUT] WARPED SKULL ""Barbaric Chaos"" T-Shirt (Natural)",?,?,Other,
"[SOLD OUT] GRIMDOR ""Gold"" Patch",?,?,Other,
"[SOLD OUT] NACHTSTILLE ""The Inquisition of Death"" Cassette Tape",Nachtstille,The Inquisition of Death,Cassette,
"[SOLD OUT] FERNMAGE ""Brackenlore"" cassette tape (lim.50)",Fernmage,Brackenlore,Cassette,
"[SOLD OUT] PALLID BLOOD ""Flesh Eviction"" Cassette Tape",Pallid Blood,Flesh Eviction,Cassette,
"[SOLD OUT] MIDLUND ""A Humble Journey"" Cassette Tape",Midlund,A Humble Journey,Cassette,
"[SOLD OUT] QUEST MASTER / GRAVES OF EDEN Split 7"" Vinyl (lim. 150, color)",Quest Master / Graves of Eden,Split,Vinyl,
"[SOLD OUT] CRIECZIEL ""Caverns Under the Wetland"" Cassette Tape",Criecziel,Caverns Under the Wetland,Cassette,
"[SOLD OUT] KËKHT ARÄKH ""Pale Swordsman"" cassette tape [Felvum]",Këkht Aräkh,Pale Swordsman,Cassette,
[SOLD OUT] FREE AS DEAD ‎(Original Film Soundtrack) by Romain Perrot & Andy Bolus Cassette Tape (Lim. 100),Romain Perrot & Andy Bolus,Free As Dead,Cassette,
"[SOLD OUT] OUT OF SEASON ""Spoony Bard"" 4 inch stickers (set of 2)",?,?,Other,
"[SOLD OUT] EMYN MUIL ""Elenion Ancalima"" Cassette Tape",Emyn Muil,Elenion Ancalima,Cassette,
"SEVEN BLACK BOOKS ""The Sorcerer's Path"" Cassette Tape",Seven Black Books,The Sorcerer's Path,Cassette,
[SOLD OUT] OUT OF SEASON Purple w/ Black Logo Tote Bag,?,?,Other,
[SOLD OUT] Dungeon Synth Trading Cards Series I Wax Pack (Set of 10),?,?,Other,
SEQUESTERED KEEP / NEVERLUR split CD (lim.300),Sequestered Keep / Neverlur,Split,CD,
"[SOLD OUT] MORTIIS ""The Song of a Long Forgotten Ghost"" Cassette Tape",Mortiis,The Song of a Long Forgotten Ghost,Cassette,
"KALAMEET ""Melodies from the Dragon's Lair"" Cassette Tape",Kalameet,Melodies from the Dragon's Lair,Cassette,
"[SOLD OUT] ERANG ""The Five Seasons Pentalogy"" 5x Cassette Tape Set (lim.150 w/slipcase, poster, insert)",Erang,The Five Seasons Pentalogy,Cassette,
"[SOLD OUT] VANISHING AMULET ""Nocturnal Heritage"" Cassette Tape (lim.200)",Vanishing Amulet,Nocturnal Heritage,Cassette,
"[SOLD OUT] THURINGWETHIL ""Visions From The Labyrinthine"" Cassette Tape (Lim. 100)",Thuringwethil,Visions From the Labyrinthine,Cassette,
"[SOLD OUT] RUNECASTER ""The Temple Revealed"" cassette tape",Runecaster,The Temple Revelaed,Cassette,
"[SOLD OUT] MYSTERE NORDIQUE ""Éternelle Serenade de la Misanthropie"" Cassette Tape",Mystere Nordique,Éternelle Serenade de la Misanthropie,Cassette,
"[SOLD OUT] SAINT OOZE ""My Journey Towards the Flies"" Cassette Tape",Saint Ooze,My Journey Towards the Flies,Cassette,
"[SOLD OUT] SYLVAN SPECTER ""Drawing Forth the Spirits of Autumn"" Cassette Tape (Lim.50) [Fogweaver]",Sylvan Specter,Drawing Forth the Spirits of Autumn,Cassette,
"[SOLD OUT] JIM KIRKWOOD ""Where Shadows Lie"" cassette tape (lim.300)",Jim Kirkwood,Where Shadows Lie,Cassette,
"OUT OF SEASON ""Weapons Logo"" Metal Enamel Pin (Silver)",?,?,Other,
"[SOLD OUT] FALKENBACH ""Manifestations 1995-2013"" 9xCD deluxe digibook box set",Falkenbach,Manifestations 1995-2013,CD,
"[SOLD OUT] UMBRIA ""Homecomer"" Cassette Tape (lim.150)",Umbria,Homecomer,Cassette,
"[SOLD OUT] DUNE MEAR ""Crucifix Wound"" Cassette Tape (w/ OBI)",Dune Near,Crucifix Wound,Cassette,
"[SOLD OUT] SHADOW DUNGEON ""Pathways To... Thy Primordial Blackness"" cassette tape [Lim.250]",Shadow Dungeon,Pathways To... Thy Primordial Blackness,Cassette,
"[SOLD OUT] QUEST MASTER ""Lost Songs Vol. 1"" T-Shirt [BLACK]",?,?,Other,
"[SOLD OUT] EKTHELION ""Trilogy"" 3xCassette coffin box set (lim. 100)",Ekthelion,Trilogy,Cassette,
"[SOLD OUT] WINTER WOODS ""Adirondack Evil 2"" Cassette Tape",Winter Woods,Adirondack Evil 2,Cassette,
[SOLD OUT] WAMPYRIC RITES / WAMPIRVS SINISTRVS split CD (lim.200),Wampyric Rites / Wampirvs Sinistrvs,Split,CD,
"[SOLD OUT] LAMP OF MURMUUR ""Saturnis (Mark Riddick)"" T-Shirt [BLACK]",?,?,Other,
"[SOLD OUT] AUROCH ""Mute Books"" Cassette Tape",Auroch,Mute Books,Cassette,
"[SOLD OUT] PLAGUEGAZER ""Bleak Eternity"" Cassette Tape",Plaguegazer,Bleak Eternity,Cassette,
"[SOLD OUT] ERANG ""Imagination Never Fails"" Patch",?,?,Other,
[SOLD OUT] SUMMONING “Oath Bound” T-shirt,?,?,Other,
"[SOLD OUT] DRACONIC REGICIDE ""Kingslayer"" Cassette Tape",Draconic Regicide,Kingslayer,Cassette,
"[SOLD OUT] BOOK OF SKELOS ""Magickal Atavism"" Cassette Tape",Book of Skelos,Magickal Atavism,Cassette,
"[SOLD OUT] GRIMDOR ""Gollum"" cassette tape",Grimdor,Gollum,Cassette,
"[SOLD OUT] FOGWEAVER TAPE BUNDLE w/ bonus slipcase + free patcꚕ (foil shells, lim.100)",?,?,Cassette,
"[SOLD OUT] OUT OF SEASON ""NEDSM"" Embroidered Dad Hat [Camo/Orange]",?,?,Other,
"WAMPYRIC RITES ""Demo II"" cassette tape",Wampyric Rites,Demo II,Cassette,
"[SOLD OUT] QUEST MASTER ""Lost Songs Complete"" Long Sleeve Shirt [BLACK]",?,?,Other,
"[SOLD OUT] DRENGLYNDR ""Blade and Honour"" Cassette Tape (Basmu/Arcane Cavern)",Drenglyndr,Blade and Honour,Cassette,
[SOLD OUT] JÄÄPORTIT Logo Patch,?,?,Other,
"[SOLD OUT] AKIRA Original Soundtrack OST (Symphonic Suite) vinyl 2xLP (color, gatefold, insert)",Akira,Original Soundtrack,Vinyl,
"[SOLD OUT] WITCHES FOREST ""The Beauty of Silence"" cassette tape",Witches Forest,The Beauty of Silence,Cassette,
[SOLD OUT] OUT OF SEASON 7x Dice Set with Embroidered Bag [Purple/Gold colorway],?,?,Other,
OUT OF SEASON Bard Logo Black T-Shirt *ships separately*,?,?,Other,
"[SOLD OUT] MORKETSVIND ""Book of Tales"" Cassette Tape (Lim. 100)",Morketsvind,Book of Tales,Cassette,
"[SOLD OUT] GOOSE MOTHER ""Goose Mother"" Cassette Tape",Goose Mother,Goose Mother,Cassette,
"[SOLD OUT] OLDOWAN GASH ""Hubris Unchained"" Cassette Tape",Oldowan Gash,Hubris Unchained,Cassette,
"TURNIP BOY COMMITS TAX EVASION - Video Game Soundtrack vinyl LP (color, w/ sticker sheet)",Turnip Boy Commits Tax Evasion,Video Game Soundtrack,Vinyl,
[SOLD OUT] ARCANE ARCHIVIST ISSUE #3,?,?,Other,
"[SOLD OUT] MALFETE ""The Old Ghost Tower"" Cassette Tape (Lim. 100)",Malfete,The Old Ghost Tower,Cassette,
"[SOLD OUT] HAUNTED MAGIC ""Sleep Spells"" Cassette Tape",Haunted Magic,Sleep Spells,Cassette,
"[SOLD OUT] CHAMBER OF MIRRORS ""Apocalyptic Dream"" cassette tape",Chamber of Mirros,Apocalyptic Dream,Cassette,
"THANGORODRIM ""Crest"" shaped patch",?,?,Other,
"[SOLD OUT] WITH THE END IN MIND ""Tides of Fire"" Cassette Tape",With the End in Mind,Tides of Fire,Cassette,
"[SOLD OUT] FROG CONCERT / COVERED BRIDGES ""The Bridge Burnings of Wonder Lake""  Cassette Tape (lim. 50)",Frog Concert / Covered Bridges,The Bridge Burnings of Wonder Lake,Cassette,
"[SOLD OUT] LUNAR SPELLS ""Where Silence Whispers"" Cassette Tape (lim.66)",Lunar Spells,Where Silence Whispers,Cassette,
"[SOLD OUT] ALCHEMY OF FLESH ""Ageless Abominations"" Cassette Tape",Alchemy of Flesh,Ageless Abominations,Cassette,
"QUEST MASTER ""Twelve Castles"" Long Sleeve Shirt [BLACK]",?,?,Other,
"[SOLD OUT] SAD FOREST ""The Winter Ghost"" Cassette Tape",Sad Forest,The Winter Ghost,Cassette,
[SOLD OUT] CONVIVIAL HERMIT Issue 10 zine (w/ CD),?,?,Other,
"[SOLD OUT] CIEL NORDIQUE ""II"" Cassette Tape",Ciel Nordique,II,Cassette,
"[SOLD OUT] SEPULCHRAL WHISPER ""Misanthropic Vision"" cassette tape",Sepulchral Whisper,Misanthropic Vision,Cassette,
"[SOLD OUT] RIDING DAWN REVOLT ""Baldr Enlightenment & Purification"" Cassette Tape (Lim. 75)",Riding Dawn Revolt,Baldr Enlightenment & Purification,Cassette,
"[SOLD OUT] MIDNIGHT BETROTHED ""Dreamless"" T-Shirt [BLACK]",?,?,Other,
"[SOLD OUT] SILENT GARDEN ""Demos II & III"" cassette tape (lim.50)",Silent Garden,Demos II & III,Cassette,
[SOLD OUT] SULPHURIC NIGHT / BORDA'S ROPE Split Vinyl LP,Sulphuric Night / Borda's Rope,Split,Vinyl,
"[SOLD OUT] ELFFOR ""Dra Sad III"" Cassette Tape",Elffor,Dra Sad III,Cassette,
"[SOLD OUT] CÂN BARDD ""Devoured By The Oak"" T-Shirt [BLACK]",?,?,Other,
"[SOLD OUT] ALGHOL ""The Osseous Key"" Cassette Tape (Lim. 100, w/ guitar pick)",Alghol,The Osseous Key,Cassette,
"[SOLD OUT] BLOOD TOWER ""Posture Magic Redux"" cassette tape (lim.150)",Blood Tower,Posture Magic Redux,Cassette,
"[SOLD OUT] ETHEREAL SORCERESS / VANEN ""Guardians Of The Lunar Realms"" Cassette Tape (Lim. 50)",Ethereal Sorceress / Vanen,Guardians of the Lunar Realms,Cassette,
"[SOLD OUT] BLOOD INCANTATION ""Interdimensional Extinction"" cassette tape",Blood Incantation,Interdimensional Extinction,Cassette,
"MORKETSVIND ""Age of Lord"" Cassette Tape (black/100)",Morketsvind,Age of Lord,Cassette,
"[SOLD OUT] GNOLL ""Mörk Borg"" Cassette Tape",GNOLL,Mörk Borg,Cassette,
"[SOLD OUT] ARTHUROS ""Ithildin"" (Reissue) Cassette Tape",Arthuros,Ithildin,Cassette,
"[SOLD OUT] SERPENT'S ISLE ""Sea Serpent"" Long Sleeve Shirt [BLACK]",?,?,Other,
[SOLD OUT] SHADOW DUNGEON / SCEPTRE OF THE FADING DAWN Split Cassette Tape,Shadown Dungeon / Sceptre of the Fading Dawn,Split,Cassette,
"[SOLD OUT] ANTEOMEDROMA ""I"" cassette tape (lim. 50)",Anteomedroma,I,Cassette,
"[SOLD OUT] RONZATORE GORGOGLIATORE ""Murky Wat'rs"" Cassette Tape",Ronzatore gorgogliatore,Murky Wat'rs,Cassette,
"[SOLD OUT] DWARROWDELF ""Of Dying Lights"" Cassette Tape",Dwarrowdelf,Of Dying Lights,Cassette,
"[SOLD OUT] SKIRMISHER ""The Necromancer Returns"" Cassette Tape",Skirmisher,The Necromancer Returns,Cassette,
"[SOLD OUT] SCRYING GLASS ""Wyrmhole"" Cassette Tape",Scrying Glass,Wyrmhole,Cassette,
"[SOLD OUT] XASTHUR ""To Violate the Oblivious"" Cassette Tape",Xasthur,To Violate the Oblivious,Cassette,
"[SOLD OUT] NORMANPEX ""A Chronicler From Normanpex"" Cassette Tape",Normanpex,A Chronicler from Normanpex,Cassette,
"[SOLD OUT] SINIRA ""The Everlorn"" Cassette Tape (Lim. 100 w/ poster + stickers)",Sinira,The Everlorn,Cassette,
"[SOLD OUT] CIMERION ""Vers La Montagne Noire"" Long Sleeve Shirt [BLACK]",?,?,Other,
"[SOLD OUT] LANDVAETTR ""Solstice Fire"" Cassette Tape",Landvaettr,Solstice Fire,Cassette,
[SOLD OUT] XUTHAL OF THE DUSK cassette tape,?,?,Cassette,
"[SOLD OUT] FIEF ""Logo"" Copper Metal Enamel Pin",?,?,Other,
"[SOLD OUT] CAGE OF INSANITY ""Benzo Bumper"" Cassette Tape",Cage of Insanity,Benzo Bumper,Cassette,
"[SOLD OUT] XASTHUR ""Telepathic With The Deceased"" Cassette Tape",Xasthur,Telepathic with the Deceased,Cassette,
"HILLSFAR ""Raiders on the Moonsea"" Cassette Tape (2nd edition)",Hillsfar,Raiders on the Moonsea,Cassette,
"[SOLD OUT] BLASPHEMY ""Desecrator Demon"" Die Cast Metal Enamel Pin",?,?,Other,
"[SOLD OUT] ZHOTHAQQUAHNYTH ""Black Synthesizer Doom"" Cassette Tape",Zhothaqquahnyth,Black Synthesizer Doom,Cassette,
"[SOLD OUT] PRINCE DES TENEBRES ""Les Spectres Du Crépuscule"" Cassette Tape",Prince Des Tenebres,Les Spectres Du Crépuscule,Cassette,
"[SOLD OUT] SPELLBOUND MIRE ""Spell Bound Mire"" Cassette Tape (lim.150)",Spellbound Mire,Spell Bound Mire,Cassette,
"[SOLD OUT] ARTHUROS ""Ithildin"" Cassette Tape",Arthuros,Ithildin,Cassette,
"[SOLD OUT] V/A ""A Book of Famous Explorers"" 8-Tape Box Set",V/A,A Book of Famous Explorers,Cassette,
"[SOLD OUT] WARLOCK CORPSE ""Leaving this Rotten World"" Cassette Tape [lim.200, 2 color options] (Труп Колдуна)",Warlock Corpse,Leaving this Rotten World,Cassette,
"[SOLD OUT] KARMAZID ""Dragon Magick"" Logo Metal Enamel Pin (official)",Karmazid,Dragon Magick,Other,
"SPECTRAL SPECTRUM ""Strange Souls Vol.1"" Cassette Tape",Spectral Spectrum,Strange Souls Vol.1,Cassette,
"[SOLD OUT] SEQUESTERED KEEP ""Logo"" bronze metal enamel pin",Sequestered Keep,Logo,Other,
"[SOLD OUT] CRYPT OF CARMILLA ""Wintermoon Phantasmagoria"" Cassette Tape",Crypt of Carmilla,Wintermoon Phantasmagoria,Cassette,
"[SOLD OUT] QUEST MASTER ""Twelve Temples"" T-Shirt [BLACK]",Quest Master,Twelve Temples,Other,
"[SOLD OUT] BERDISCHE ""Demo Tape"" Cassette Tape (lim.50)",Berdische,Demo Tape,Cassette,
"[SOLD OUT] NACHTJÄGER ""Night Hunters"" cassette tape (lim.50)",Nachtjäger,Night Hunters,Cassette,
"[SOLD OUT] CHASMAL MIRE ""Chasmal Mire"" Cassette Tape",Chasmal Mire,Chasmal Mire,Cassette,
"[SOLD OUT] OAK AND IVY ""Oak and Ivy"" Cassette Tape [FOGLORD]",Oadk and Ivy,Oak and Ivy,Cassette,
"[SOLD OUT] SOLIPSISM ""Cruelty & Necrospection"" Cassette Tape",Solipsism,Cruelty & Necrospection,Cassette,
[SOLD OUT] PAYSAGE D'HIVER / LUNAR AURORA 2xCD [Digibook],Paysage d'hiver / Lunar Aurora,Paysage d'hiver / Lunar Aurora,CD,
ANCIENT BOREAL FOREST Deluxe Double Cassette set,Ancient Boreal Forest,Ancient Boreal Forest,Cassette,
"[SOLD OUT] KAR'A'KARN ""Fires of the Empyrian"" Cassette Tape",Kar'a'karn,Fires of the Empyrian,Cassette,
"[SOLD OUT] NACHTREGEN ""At the Gates of Arbulan"" Cassette Tape",Nachtregen,At the Gates of Arbulan,Cassette,
"SEQUESTERED KEEP ""Castles & Keeps"" woven patch",Sequestered Keep,Castles * Keeps,Other,
"[SOLD OUT] PIYAKDU ""Visionnes ov Naeku the'e Plowmanne"" Cassette Tape",Piyakdu,Visionnes ov Naeku the'e Plowmanne,Cassette,
"[SOLD OUT] OLD NICK ""A New Generation..."" Cassette Tape (w/ Obi)",Old Nick,A New Generation...,Cassette,
"[SOLD OUT] TALES UNDER THE OAK ""The Toad Folk"" cassette tape",Tales Under the Oak,The Toad Folk,Cassette,
"[SOLD OUT] GRIMDOR ""Army of the Dead"" cassette tape (Lim.10)",Grimdor,Army of the Dead,Cassette,
"[SOLD OUT] OUT OF SEASON ""Black and Gold"" Stickers (1 set/$2 or 3 sets/$5)",Out of Season,Black and Gold,Other,
"[SOLD OUT] DWALIN ""The Red Book"" Cassette Tape",Dwalin,The Red Book,Cassette,
"STAR WARS: THE BACTA WAR by Michael A. Stackpole (paperback book, 1997)",Star Wars,The Bacta War,Other,
SCEPTRE OF THE FADING DAWN Collection - 3xLPs Bundle,Sceptre of the Fading Dawn,?,Vinyl,
"[SOLD OUT] STEVE ROACH ""Nostalgia For The Future"" Cassette Tape",Steve Roach,Nostalgia for the Future,Cassette,
"[SOLD OUT] MEADOW GROVE ""Estarian Tales"" cassette tape (lim.65)",Meadow Grove,Estarian Tales,Cassette,
"[SOLD OUT] ANCIENT SPELLS ""To Rule this Kingdom of Sorrow"" Cassette Tape (lim.120)",Ancient Spells,To Rules this Kingdom of Sorrow,Cassette,
"[SOLD OUT] VETUS SUPULCRUM ""Windswept Canyons Of Thule"" Cassette Tape (Lim. 150)",Vetus Supulcrum,Windswept Canyons,Cassette,
"[SOLD OUT] PAGAN MOON ""Torchlight"" Cassette Tape",Pagan Moon,Torchlight,Cassette,
"[SOLD OUT] ISEGRIMM / ÖRNATORPET ""The Heathen Kingdom"" split Cassette Tape",Isegrimm / Örnatorpet,The Heathen Kingdom,Cassette,
"[SOLD OUT] ULK ""This Divine Shelter"" Cassette Tape",ULK,This Divine Shelter,Cassette,
"[SOLD OUT] IIRA ""Demo"" Cassette Tape",IIRA,Demo,Cassette,
FIEF Sport Grey T-Shirt (Ships Separately) *EU / UK / WORLD*,?,?,Other,
"PUTRID MARSH ""Music For Maniacs"" Embroidered Corduroy Dad Hat",Putrid Marsh,Music for Maniacs,Other,
"HILLSFAR ""Flames on the Moonsea"" cassette tape (lim.150)",Hillsfar,Flames on the Moonsea,Cassette,
"[SOLD OUT] OBSEQUIAE ""Castles & Keeps"" woven patch",Obsequiae,Castles & Keeps,Other,
[SOLD OUT] FOGLORD Logo Patch + Sticker Set,?,?,Other,
"[SOLD OUT] FEN WALKER ""The Totem Wilds Call Thy Name"" Cassette Tape",Fen Walker,The Totem Wilds Call They Name,Cassette,
"OUT OF SEASON ""NEDSM Text"" die-cut patch",Out of Season,NEDSM Text,Other,
"[SOLD OUT] EMYN MUIL ""Turin..."" Deluxe all over print Cassette Tape (Lim. 250)",Emun Muil,Turin...,Cassette,
"[SOLD OUT] VALOR ""La Lune Noire"" Cassette Tape",Valor,La Lune Noire,Cassette,
"[SOLD OUT] KONGERIKE ""Collection"" cassette tape (lim.100)",Kongerike,Collection,Cassette,
"[SOLD OUT] LONE SENTINEL ""Compilation I"" cassette tape",Lone Sentinel,Compilation I,Cassette,
"[SOLD OUT] FALLS OF RAUROS ""Patterns in Mythology"" Cassette Tape",Falls of Rauros,Patterns in Mythology,Cassette,
"[SOLD OUT] TINY MOUSE ""Tiny Adventures"" Cassette Tape",Tiny Mouse,Tiny Adventures,Cassette,
"[SOLD OUT] TORZBURG ""Dracula's Castle"" Cassette Tape",Torzburg,Dracula's Castle,Cassette,
[SOLD OUT] PHANTOM LURE COMFY SEASON BATCH OCTOBER '23 [BUNDLE] (4x180g color vinyl LP + mystery cassette),?,?,Vinyl,
DEMON SLAUGHTER The Legend of Kings OST vinyl 2xLP (180g color,Demon Slaughter,The Legend of Kings,Vinyl,
